CustomerKey,CustomerName,Segment,Industry,RegionKey,RegionName,Country,City,CustomerSince,Status
879,Customer 0879,Consumer,Healthcare,10,India South,India,Bengaluru,2024-04-05,Dormant
880,Customer 0880,Small Business,Government,9,India West,India,Mumbai,2017-05-06,Dormant
881,Customer 0881,Mid-Market,Financial Services,6,Kuwait,Kuwait,Kuwait City,2018-06-07,Active
882,Customer 0882,Small Business,Education,10,India South,India,Bengaluru,2019-07-08,Active
883,Customer 0883,Consumer,Construction,7,Bahrain,Bahrain,Manama,2020-08-09,Active
884,Customer 0884,Small Business,Construction,1,UAE North,UAE,Dubai,2021-09-10,Active
885,Customer 0885,Small Business,Hospitality,10,India South,India,Bengaluru,2022-10-11,Active
886,Customer 0886,Consumer,Technology,9,India West,India,Mumbai,2023-11-12,Dormant
887,Customer 0887,Enterprise,Hospitality,9,India West,India,Mumbai,2024-12-13,Active
888,Customer 0888,Small Business,Hospitality,8,Oman,Oman,Muscat,2017-01-14,Active
889,Customer 0889,Enterprise,Construction,10,India South,India,Bengaluru,2018-02-15,Active
890,Customer 0890,Small Business,Government,8,Oman,Oman,Muscat,2019-03-16,Active
891,Customer 0891,Mid-Market,Technology,7,Bahrain,Bahrain,Manama,2020-04-17,Active
892,Customer 0892,Enterprise,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2021-05-18,Active
893,Customer 0893,Small Business,Healthcare,1,UAE North,UAE,Dubai,2022-06-19,Active
894,Customer 0894,Consumer,Retail,5,Qatar,Qatar,Doha,2023-07-20,Active
895,Customer 0895,Enterprise,Hospitality,8,Oman,Oman,Muscat,2024-08-21,Active
896,Customer 0896,Mid-Market,Technology,5,Qatar,Qatar,Doha,2017-09-22,Active
897,Customer 0897,Enterprise,Hospitality,5,Qatar,Qatar,Doha,2018-10-23,Active
898,Customer 0898,Consumer,Government,10,India South,India,Bengaluru,2019-11-24,Active
899,Customer 0899,Mid-Market,Education,3,Saudi Central,Saudi Arabia,Riyadh,2020-12-25,Dormant
900,Customer 0900,Consumer,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2021-01-01,Active
901,Customer 0901,Consumer,Healthcare,2,UAE South,UAE,Abu Dhabi,2022-02-02,Dormant
902,Customer 0902,Consumer,Education,7,Bahrain,Bahrain,Manama,2023-03-03,Dormant
903,Customer 0903,Mid-Market,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2024-04-04,Active
904,Customer 0904,Consumer,Hospitality,5,Qatar,Qatar,Doha,2017-05-05,Active
905,Customer 0905,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-06,Active
906,Customer 0906,Consumer,Education,8,Oman,Oman,Muscat,2019-07-07,Dormant
907,Customer 0907,Small Business,Healthcare,7,Bahrain,Bahrain,Manama,2020-08-08,Dormant
908,Customer 0908,Mid-Market,Government,1,UAE North,UAE,Dubai,2021-09-09,Dormant
909,Customer 0909,Consumer,Retail,6,Kuwait,Kuwait,Kuwait City,2022-10-10,Active
910,Customer 0910,Small Business,Financial Services,9,India West,India,Mumbai,2023-11-11,Active
911,Customer 0911,Mid-Market,Hospitality,6,Kuwait,Kuwait,Kuwait City,2024-12-12,Active
912,Customer 0912,Small Business,Education,10,India South,India,Bengaluru,2017-01-13,Active
913,Customer 0913,Mid-Market,Healthcare,9,India West,India,Mumbai,2018-02-14,Active
914,Customer 0914,Enterprise,Retail,9,India West,India,Mumbai,2019-03-15,Active
915,Customer 0915,Small Business,Hospitality,1,UAE North,UAE,Dubai,2020-04-16,Dormant
916,Customer 0916,Mid-Market,Technology,6,Kuwait,Kuwait,Kuwait City,2021-05-17,Active
917,Customer 0917,Enterprise,Hospitality,4,Saudi West,Saudi Arabia,Jeddah,2022-06-18,Active
918,Customer 0918,Small Business,Education,10,India South,India,Bengaluru,2023-07-19,Active
919,Customer 0919,Enterprise,Healthcare,2,UAE South,UAE,Abu Dhabi,2024-08-20,Dormant
920,Customer 0920,Consumer,Healthcare,10,India South,India,Bengaluru,2017-09-21,Active
921,Customer 0921,Mid-Market,Government,3,Saudi Central,Saudi Arabia,Riyadh,2018-10-22,Active
922,Customer 0922,Consumer,Technology,8,Oman,Oman,Muscat,2019-11-23,Dormant
923,Customer 0923,Mid-Market,Hospitality,6,Kuwait,Kuwait,Kuwait City,2020-12-24,Active
924,Customer 0924,Small Business,Construction,1,UAE North,UAE,Dubai,2021-01-25,Active
925,Customer 0925,Consumer,Technology,5,Qatar,Qatar,Doha,2022-02-01,Active
926,Customer 0926,Enterprise,Education,8,Oman,Oman,Muscat,2023-03-02,Dormant
927,Customer 0927,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2024-04-03,Active
928,Customer 0928,Consumer,Education,9,India West,India,Mumbai,2017-05-04,Active
929,Customer 0929,Consumer,Hospitality,8,Oman,Oman,Muscat,2018-06-05,Active
930,Customer 0930,Enterprise,Technology,2,UAE South,UAE,Abu Dhabi,2019-07-06,Dormant
931,Customer 0931,Consumer,Healthcare,1,UAE North,UAE,Dubai,2020-08-07,Active
932,Customer 0932,Small Business,Technology,1,UAE North,UAE,Dubai,2021-09-08,Active
933,Customer 0933,Consumer,Retail,6,Kuwait,Kuwait,Kuwait City,2022-10-09,Dormant
934,Customer 0934,Small Business,Hospitality,8,Oman,Oman,Muscat,2023-11-10,Active
935,Customer 0935,Small Business,Government,1,UAE North,UAE,Dubai,2024-12-11,Active
936,Customer 0936,Small Business,Construction,10,India South,India,Bengaluru,2017-01-12,Active
937,Customer 0937,Small Business,Hospitality,5,Qatar,Qatar,Doha,2018-02-13,Active
938,Customer 0938,Consumer,Construction,9,India West,India,Mumbai,2019-03-14,Active
939,Customer 0939,Consumer,Technology,8,Oman,Oman,Muscat,2020-04-15,Active
940,Customer 0940,Small Business,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2021-05-16,Active
941,Customer 0941,Small Business,Hospitality,5,Qatar,Qatar,Doha,2022-06-17,Active
942,Customer 0942,Enterprise,Government,8,Oman,Oman,Muscat,2023-07-18,Active
943,Customer 0943,Enterprise,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2024-08-19,Active
944,Customer 0944,Small Business,Technology,8,Oman,Oman,Muscat,2017-09-20,Dormant
945,Customer 0945,Consumer,Government,9,India West,India,Mumbai,2018-10-21,Active
946,Customer 0946,Mid-Market,Construction,1,UAE North,UAE,Dubai,2019-11-22,Active
947,Customer 0947,Enterprise,Government,7,Bahrain,Bahrain,Manama,2020-12-23,Active
948,Customer 0948,Mid-Market,Hospitality,10,India South,India,Bengaluru,2021-01-24,Active
949,Customer 0949,Small Business,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-25,Dormant
950,Customer 0950,Enterprise,Healthcare,10,India South,India,Bengaluru,2023-03-01,Active
951,Customer 0951,Small Business,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2024-04-02,Active
952,Customer 0952,Small Business,Hospitality,8,Oman,Oman,Muscat,2017-05-03,Active
953,Customer 0953,Small Business,Education,2,UAE South,UAE,Abu Dhabi,2018-06-04,Active
954,Customer 0954,Small Business,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2019-07-05,Active
955,Customer 0955,Consumer,Healthcare,2,UAE South,UAE,Abu Dhabi,2020-08-06,Active
956,Customer 0956,Consumer,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2021-09-07,Active
957,Customer 0957,Mid-Market,Healthcare,2,UAE South,UAE,Abu Dhabi,2022-10-08,Dormant
958,Customer 0958,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-09,Dormant
959,Customer 0959,Consumer,Retail,4,Saudi West,Saudi Arabia,Jeddah,2024-12-10,Active
960,Customer 0960,Consumer,Financial Services,2,UAE South,UAE,Abu Dhabi,2017-01-11,Active
961,Customer 0961,Consumer,Hospitality,1,UAE North,UAE,Dubai,2018-02-12,Active
962,Customer 0962,Mid-Market,Hospitality,1,UAE North,UAE,Dubai,2019-03-13,Active
963,Customer 0963,Small Business,Government,7,Bahrain,Bahrain,Manama,2020-04-14,Active
964,Customer 0964,Mid-Market,Technology,4,Saudi West,Saudi Arabia,Jeddah,2021-05-15,Dormant
965,Customer 0965,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2022-06-16,Active
966,Customer 0966,Mid-Market,Government,10,India South,India,Bengaluru,2023-07-17,Active
967,Customer 0967,Mid-Market,Retail,5,Qatar,Qatar,Doha,2024-08-18,Active
968,Customer 0968,Enterprise,Hospitality,4,Saudi West,Saudi Arabia,Jeddah,2017-09-19,Active
969,Customer 0969,Small Business,Government,9,India West,India,Mumbai,2018-10-20,Active
970,Customer 0970,Enterprise,Hospitality,5,Qatar,Qatar,Doha,2019-11-21,Active
971,Customer 0971,Small Business,Healthcare,8,Oman,Oman,Muscat,2020-12-22,Active
972,Customer 0972,Small Business,Technology,1,UAE North,UAE,Dubai,2021-01-23,Active
973,Customer 0973,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2022-02-24,Active
974,Customer 0974,Consumer,Healthcare,2,UAE South,UAE,Abu Dhabi,2023-03-25,Active
975,Customer 0975,Small Business,Hospitality,1,UAE North,UAE,Dubai,2024-04-01,Active
976,Customer 0976,Consumer,Construction,4,Saudi West,Saudi Arabia,Jeddah,2017-05-02,Dormant
977,Customer 0977,Consumer,Construction,4,Saudi West,Saudi Arabia,Jeddah,2018-06-03,Active
978,Customer 0978,Mid-Market,Hospitality,2,UAE South,UAE,Abu Dhabi,2019-07-04,Active
979,Customer 0979,Consumer,Financial Services,7,Bahrain,Bahrain,Manama,2020-08-05,Active
980,Customer 0980,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2021-09-06,Active
981,Customer 0981,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2022-10-07,Active
982,Customer 0982,Small Business,Government,7,Bahrain,Bahrain,Manama,2023-11-08,Active
983,Customer 0983,Consumer,Education,6,Kuwait,Kuwait,Kuwait City,2024-12-09,Active
984,Customer 0984,Enterprise,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2017-01-10,Active
985,Customer 0985,Enterprise,Government,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-11,Dormant
986,Customer 0986,Mid-Market,Construction,7,Bahrain,Bahrain,Manama,2019-03-12,Active
987,Customer 0987,Small Business,Healthcare,5,Qatar,Qatar,Doha,2020-04-13,Active
988,Customer 0988,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2021-05-14,Active
989,Customer 0989,Small Business,Government,10,India South,India,Bengaluru,2022-06-15,Active
990,Customer 0990,Consumer,Education,1,UAE North,UAE,Dubai,2023-07-16,Active
991,Customer 0991,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2024-08-17,Active
992,Customer 0992,Consumer,Financial Services,10,India South,India,Bengaluru,2017-09-18,Active
993,Customer 0993,Consumer,Retail,1,UAE North,UAE,Dubai,2018-10-19,Dormant
994,Customer 0994,Small Business,Hospitality,9,India West,India,Mumbai,2019-11-20,Dormant
995,Customer 0995,Mid-Market,Retail,8,Oman,Oman,Muscat,2020-12-21,Dormant
996,Customer 0996,Mid-Market,Technology,4,Saudi West,Saudi Arabia,Jeddah,2021-01-22,Active
997,Customer 0997,Enterprise,Technology,2,UAE South,UAE,Abu Dhabi,2022-02-23,Active
998,Customer 0998,Consumer,Retail,8,Oman,Oman,Muscat,2023-03-24,Dormant
999,Customer 0999,Consumer,Financial Services,8,Oman,Oman,Muscat,2024-04-25,Active
1000,Customer 1000,Small Business,Retail,6,Kuwait,Kuwait,Kuwait City,2017-05-01,Active
1001,Customer 1001,Consumer,Construction,7,Bahrain,Bahrain,Manama,2018-06-02,Active
1002,Customer 1002,Small Business,Technology,5,Qatar,Qatar,Doha,2019-07-03,Active
1003,Customer 1003,Small Business,Construction,2,UAE South,UAE,Abu Dhabi,2020-08-04,Active
1004,Customer 1004,Consumer,Construction,9,India West,India,Mumbai,2021-09-05,Active
1005,Customer 1005,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2022-10-06,Active
1006,Customer 1006,Mid-Market,Hospitality,6,Kuwait,Kuwait,Kuwait City,2023-11-07,Active
1007,Customer 1007,Consumer,Education,3,Saudi Central,Saudi Arabia,Riyadh,2024-12-08,Active
1008,Customer 1008,Consumer,Education,8,Oman,Oman,Muscat,2017-01-09,Active
1009,Customer 1009,Mid-Market,Technology,6,Kuwait,Kuwait,Kuwait City,2018-02-10,Dormant
1010,Customer 1010,Enterprise,Construction,5,Qatar,Qatar,Doha,2019-03-11,Active
1011,Customer 1011,Small Business,Hospitality,8,Oman,Oman,Muscat,2020-04-12,Dormant
1012,Customer 1012,Small Business,Technology,9,India West,India,Mumbai,2021-05-13,Dormant
1013,Customer 1013,Mid-Market,Hospitality,10,India South,India,Bengaluru,2022-06-14,Active
1014,Customer 1014,Enterprise,Financial Services,8,Oman,Oman,Muscat,2023-07-15,Active
1015,Customer 1015,Consumer,Hospitality,5,Qatar,Qatar,Doha,2024-08-16,Active
1016,Customer 1016,Mid-Market,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2017-09-17,Dormant
1017,Customer 1017,Consumer,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2018-10-18,Active
1018,Customer 1018,Consumer,Healthcare,7,Bahrain,Bahrain,Manama,2019-11-19,Dormant
1019,Customer 1019,Small Business,Retail,6,Kuwait,Kuwait,Kuwait City,2020-12-20,Active
1020,Customer 1020,Enterprise,Education,4,Saudi West,Saudi Arabia,Jeddah,2021-01-21,Active
1021,Customer 1021,Small Business,Construction,7,Bahrain,Bahrain,Manama,2022-02-22,Dormant
1022,Customer 1022,Small Business,Government,10,India South,India,Bengaluru,2023-03-23,Dormant
1023,Customer 1023,Small Business,Technology,5,Qatar,Qatar,Doha,2024-04-24,Active
1024,Customer 1024,Mid-Market,Construction,5,Qatar,Qatar,Doha,2017-05-25,Active
1025,Customer 1025,Mid-Market,Technology,1,UAE North,UAE,Dubai,2018-06-01,Dormant
1026,Customer 1026,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2019-07-02,Active
1027,Customer 1027,Consumer,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2020-08-03,Active
1028,Customer 1028,Enterprise,Construction,4,Saudi West,Saudi Arabia,Jeddah,2021-09-04,Active
1029,Customer 1029,Mid-Market,Healthcare,8,Oman,Oman,Muscat,2022-10-05,Active
1030,Customer 1030,Consumer,Construction,9,India West,India,Mumbai,2023-11-06,Active
1031,Customer 1031,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2024-12-07,Active
1032,Customer 1032,Consumer,Financial Services,2,UAE South,UAE,Abu Dhabi,2017-01-08,Dormant
1033,Customer 1033,Consumer,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-09,Active
1034,Customer 1034,Consumer,Construction,1,UAE North,UAE,Dubai,2019-03-10,Active
1035,Customer 1035,Consumer,Healthcare,8,Oman,Oman,Muscat,2020-04-11,Dormant
1036,Customer 1036,Small Business,Government,6,Kuwait,Kuwait,Kuwait City,2021-05-12,Active
1037,Customer 1037,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2022-06-13,Active
1038,Customer 1038,Small Business,Education,1,UAE North,UAE,Dubai,2023-07-14,Dormant
1039,Customer 1039,Enterprise,Retail,6,Kuwait,Kuwait,Kuwait City,2024-08-15,Active
1040,Customer 1040,Small Business,Technology,10,India South,India,Bengaluru,2017-09-16,Active
1041,Customer 1041,Enterprise,Government,1,UAE North,UAE,Dubai,2018-10-17,Active
1042,Customer 1042,Small Business,Government,9,India West,India,Mumbai,2019-11-18,Active
1043,Customer 1043,Small Business,Retail,10,India South,India,Bengaluru,2020-12-19,Active
1044,Customer 1044,Mid-Market,Financial Services,7,Bahrain,Bahrain,Manama,2021-01-20,Active
1045,Customer 1045,Small Business,Technology,7,Bahrain,Bahrain,Manama,2022-02-21,Active
1046,Customer 1046,Mid-Market,Government,6,Kuwait,Kuwait,Kuwait City,2023-03-22,Active
1047,Customer 1047,Consumer,Government,4,Saudi West,Saudi Arabia,Jeddah,2024-04-23,Dormant
1048,Customer 1048,Mid-Market,Financial Services,8,Oman,Oman,Muscat,2017-05-24,Dormant
1049,Customer 1049,Consumer,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-25,Active
1050,Customer 1050,Mid-Market,Construction,4,Saudi West,Saudi Arabia,Jeddah,2019-07-01,Active
1051,Customer 1051,Consumer,Hospitality,10,India South,India,Bengaluru,2020-08-02,Active
1052,Customer 1052,Small Business,Technology,7,Bahrain,Bahrain,Manama,2021-09-03,Dormant
1053,Customer 1053,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2022-10-04,Active
1054,Customer 1054,Consumer,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-05,Dormant
1055,Customer 1055,Consumer,Technology,1,UAE North,UAE,Dubai,2024-12-06,Active
1056,Customer 1056,Small Business,Government,8,Oman,Oman,Muscat,2017-01-07,Active
1057,Customer 1057,Consumer,Healthcare,1,UAE North,UAE,Dubai,2018-02-08,Active
1058,Customer 1058,Consumer,Government,5,Qatar,Qatar,Doha,2019-03-09,Active
1059,Customer 1059,Small Business,Government,5,Qatar,Qatar,Doha,2020-04-10,Active
1060,Customer 1060,Enterprise,Technology,1,UAE North,UAE,Dubai,2021-05-11,Dormant
1061,Customer 1061,Small Business,Construction,2,UAE South,UAE,Abu Dhabi,2022-06-12,Dormant
1062,Customer 1062,Small Business,Technology,10,India South,India,Bengaluru,2023-07-13,Dormant
1063,Customer 1063,Small Business,Retail,2,UAE South,UAE,Abu Dhabi,2024-08-14,Active
1064,Customer 1064,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2017-09-15,Active
1065,Customer 1065,Consumer,Healthcare,8,Oman,Oman,Muscat,2018-10-16,Active
1066,Customer 1066,Enterprise,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2019-11-17,Dormant
1067,Customer 1067,Enterprise,Technology,6,Kuwait,Kuwait,Kuwait City,2020-12-18,Active
1068,Customer 1068,Mid-Market,Healthcare,9,India West,India,Mumbai,2021-01-19,Active
1069,Customer 1069,Consumer,Construction,10,India South,India,Bengaluru,2022-02-20,Active
1070,Customer 1070,Mid-Market,Construction,5,Qatar,Qatar,Doha,2023-03-21,Active
1071,Customer 1071,Small Business,Healthcare,9,India West,India,Mumbai,2024-04-22,Active
1072,Customer 1072,Small Business,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2017-05-23,Dormant
1073,Customer 1073,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2018-06-24,Active
1074,Customer 1074,Mid-Market,Education,4,Saudi West,Saudi Arabia,Jeddah,2019-07-25,Active
1075,Customer 1075,Small Business,Hospitality,9,India West,India,Mumbai,2020-08-01,Dormant
1076,Customer 1076,Consumer,Hospitality,8,Oman,Oman,Muscat,2021-09-02,Active
1077,Customer 1077,Small Business,Technology,1,UAE North,UAE,Dubai,2022-10-03,Active
1078,Customer 1078,Consumer,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-04,Active
1079,Customer 1079,Enterprise,Hospitality,5,Qatar,Qatar,Doha,2024-12-05,Active
1080,Customer 1080,Consumer,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2017-01-06,Active
1081,Customer 1081,Mid-Market,Healthcare,5,Qatar,Qatar,Doha,2018-02-07,Active
1082,Customer 1082,Small Business,Hospitality,7,Bahrain,Bahrain,Manama,2019-03-08,Active
1083,Customer 1083,Consumer,Financial Services,1,UAE North,UAE,Dubai,2020-04-09,Active
1084,Customer 1084,Enterprise,Retail,4,Saudi West,Saudi Arabia,Jeddah,2021-05-10,Dormant
1085,Customer 1085,Consumer,Retail,2,UAE South,UAE,Abu Dhabi,2022-06-11,Active
1086,Customer 1086,Small Business,Hospitality,5,Qatar,Qatar,Doha,2023-07-12,Active
1087,Customer 1087,Mid-Market,Education,10,India South,India,Bengaluru,2024-08-13,Active
1088,Customer 1088,Enterprise,Healthcare,6,Kuwait,Kuwait,Kuwait City,2017-09-14,Active
1089,Customer 1089,Mid-Market,Healthcare,10,India South,India,Bengaluru,2018-10-15,Active
1090,Customer 1090,Small Business,Hospitality,9,India West,India,Mumbai,2019-11-16,Active
1091,Customer 1091,Mid-Market,Education,9,India West,India,Mumbai,2020-12-17,Active
1092,Customer 1092,Consumer,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2021-01-18,Active
1093,Customer 1093,Consumer,Government,4,Saudi West,Saudi Arabia,Jeddah,2022-02-19,Active
1094,Customer 1094,Mid-Market,Hospitality,10,India South,India,Bengaluru,2023-03-20,Active
1095,Customer 1095,Consumer,Financial Services,6,Kuwait,Kuwait,Kuwait City,2024-04-21,Active
1096,Customer 1096,Mid-Market,Hospitality,9,India West,India,Mumbai,2017-05-22,Active
1097,Customer 1097,Small Business,Healthcare,2,UAE South,UAE,Abu Dhabi,2018-06-23,Dormant
1098,Customer 1098,Consumer,Retail,6,Kuwait,Kuwait,Kuwait City,2019-07-24,Active
1099,Customer 1099,Small Business,Financial Services,6,Kuwait,Kuwait,Kuwait City,2020-08-25,Active
1100,Customer 1100,Small Business,Technology,8,Oman,Oman,Muscat,2021-09-01,Dormant
1101,Customer 1101,Small Business,Technology,4,Saudi West,Saudi Arabia,Jeddah,2022-10-02,Dormant
1102,Customer 1102,Consumer,Government,4,Saudi West,Saudi Arabia,Jeddah,2023-11-03,Active
1103,Customer 1103,Enterprise,Government,3,Saudi Central,Saudi Arabia,Riyadh,2024-12-04,Active
1104,Customer 1104,Small Business,Hospitality,7,Bahrain,Bahrain,Manama,2017-01-05,Active
1105,Customer 1105,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-06,Active
1106,Customer 1106,Mid-Market,Education,2,UAE South,UAE,Abu Dhabi,2019-03-07,Active
1107,Customer 1107,Small Business,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2020-04-08,Active
